maxWorkers,chunkSize,StartIndex,Status,Error,StartClock,EndClock,Slice_Latency,HTTPSRequestCount,HTTPSRequestClocks,HTTPSRequestLatencies,HTTPS Byte RangesHTTPSRequestIDs
1,5,464,success,None,22/Jul/2026:17:08:05.630361,22/Jul/2026:17:08:06.071986,0.4416,4,22/Jul/2026:17:08:03.927026;22/Jul/2026:17:08:04.752873;22/Jul/2026:17:08:04.753146;22/Jul/2026:17:08:01.796740,1.7094;0.8867;0.9023;3.8713,bytes=1834076349-1834190683;bytes=1861322235-1862240855;bytes=1867361082-1867481997;bytes=1681502460-1682395238,da1abb0a;d9e96d82;4e5956b3;1088a1af
2,5,0,success,None,22/Jul/2026:17:08:06.082679,22/Jul/2026:17:08:06.704969,0.6223,5,22/Jul/2026:17:07:16.154005;22/Jul/2026:17:08:06.084226;22/Jul/2026:17:08:06.084764;22/Jul/2026:17:08:06.085226;22/Jul/2026:17:07:39.314936,49.9518;0.0273;0.0294;0.0409;26.8615,bytes=1200262518-1205505421;bytes=7765296-7868753;bytes=11869467-11975123;bytes=15826721-15930431;bytes=113023754-113121790,75a3272c;431f633e;eba8e41c;2174a57f;3db763cd
2,5,17,success,None,22/Jul/2026:17:08:06.082901,22/Jul/2026:17:08:06.819729,0.7368,8,22/Jul/2026:17:07:16.154005;22/Jul/2026:17:08:06.084226;22/Jul/2026:17:08:06.084764;22/Jul/2026:17:08:06.085226;22/Jul/2026:17:07:39.314936;22/Jul/2026:17:08:05.387980;22/Jul/2026:17:08:06.083623;22/Jul/2026:17:08:06.085641,49.9518;0.0273;0.0294;0.0409;26.8615;1.3318;0.6457;0.6475,bytes=1200262518-1205505421;bytes=7765296-7868753;bytes=11869467-11975123;bytes=15826721-15930431;bytes=113023754-113121790;bytes=1883875390-1883994375;bytes=2750475-3652495;bytes=71156595-72061761,75a3272c;431f633e;eba8e41c;2174a57f;3db763cd;372905fa;90a950e0;da878ae2
2,5,24,success,None,22/Jul/2026:17:08:06.705268,22/Jul/2026:17:08:07.407064,0.7018,5,22/Jul/2026:17:08:05.387980;22/Jul/2026:17:08:06.083623;22/Jul/2026:17:08:06.085641;22/Jul/2026:17:08:06.707573;22/Jul/2026:17:07:05.995799,1.3318;0.6457;0.6475;0.1220;60.8359,bytes=1883875390-1883994375;bytes=2750475-3652495;bytes=71156595-72061761;bytes=116816908-116895549;bytes=528623860-533866763,372905fa;90a950e0;da878ae2;624e8747;bd7c4338
2,5,30,success,None,22/Jul/2026:17:08:06.820081,22/Jul/2026:17:08:07.451422,0.6313,5,22/Jul/2026:17:08:06.707573;22/Jul/2026:17:07:05.995799;22/Jul/2026:17:08:06.084650;22/Jul/2026:17:08:06.085894;22/Jul/2026:17:08:06.085171,0.1220;60.8359;1.3285;1.3338;1.3365,bytes=116816908-116895549;bytes=528623860-533866763;bytes=10652387-11533998;bytes=73521221-74409701;bytes=15733140-15826720,624e8747;bd7c4338;317736fd;2ed6ff2b;7362f132
2,5,50,success,None,22/Jul/2026:17:08:07.451746,22/Jul/2026:17:08:08.115642,0.6639,8,22/Jul/2026:17:08:07.409727;22/Jul/2026:17:08:05.633119;22/Jul/2026:17:08:07.409839;22/Jul/2026:17:08:03.926623;22/Jul/2026:17:07:38.521528;22/Jul/2026:17:08:07.453376;22/Jul/2026:17:08:07.408997;22/Jul/2026:17:08:07.453566,0.0503;1.8298;0.0544;3.5389;28.9456;0.0288;0.0780;0.0398,bytes=178158114-178336996;bytes=1925203335-1925388654;bytes=182125238-182228660;bytes=1830212579-1830328857;bytes=68439901-69336061;bytes=210146177-210234183;bytes=173892655-173982061;bytes=214011272-214087072,bcd47e44;463bfc0f;760be6aa;b209cdb6;d4b53ebd;710ee66b;502a5e09;037f5c6d
2,5,40,success,None,22/Jul/2026:17:08:07.407389,22/Jul/2026:17:08:08.271787,0.8644,14,22/Jul/2026:17:08:06.084650;22/Jul/2026:17:08:06.085894;22/Jul/2026:17:08:06.085171;22/Jul/2026:17:08:07.409727;22/Jul/2026:17:08:05.633119;22/Jul/2026:17:08:07.409839;22/Jul/2026:17:08:03.926623;22/Jul/2026:17:07:38.521528;22/Jul/2026:17:08:07.453376;22/Jul/2026:17:08:07.408997;22/Jul/2026:17:08:07.453566;22/Jul/2026:17:07:46.341109;22/Jul/2026:17:08:08.116885;22/Jul/2026:17:08:06.706452,1.3285;1.3338;1.3365;0.0503;1.8298;0.0544;3.5389;28.9456;0.0288;0.0780;0.0398;21.7919;0.0310;1.4527,bytes=10652387-11533998;bytes=73521221-74409701;bytes=15733140-15826720;bytes=178158114-178336996;bytes=1925203335-1925388654;bytes=182125238-182228660;bytes=1830212579-1830328857;bytes=68439901-69336061;bytes=210146177-210234183;bytes=173892655-173982061;bytes=214011272-214087072;bytes=560825434-560916004;bytes=246739263-246877761;bytes=103782302-104682993,317736fd;2ed6ff2b;7362f132;bcd47e44;463bfc0f;760be6aa;b209cdb6;d4b53ebd;710ee66b;502a5e09;037f5c6d;4e129131;5129f73e;bb9782aa
2,5,59,success,None,22/Jul/2026:17:08:08.115938,22/Jul/2026:17:08:08.709230,0.5933,7,22/Jul/2026:17:07:46.341109;22/Jul/2026:17:08:08.116885;22/Jul/2026:17:08:06.706452;22/Jul/2026:17:08:07.452905;22/Jul/2026:17:08:08.117137;22/Jul/2026:17:08:08.117599;22/Jul/2026:17:08:06.706336,21.7919;0.0310;1.4527;0.8273;0.1656;0.1755;1.5951,bytes=560825434-560916004;bytes=246739263-246877761;bytes=103782302-104682993;bytes=206305030-206401708;bytes=245732603-246620475;bytes=249736122-250632730;bytes=101996756-102885289,4e129131;5129f73e;bb9782aa;f9ddc531;333e1ed3;fe4e53fd;80cdfbc3
2,5,65,success,None,22/Jul/2026:17:08:08.272142,22/Jul/2026:17:08:08.932608,0.6605,12,22/Jul/2026:17:08:07.452905;22/Jul/2026:17:08:08.117137;22/Jul/2026:17:08:08.117599;22/Jul/2026:17:08:06.706336;22/Jul/2026:17:08:07.453939;22/Jul/2026:17:08:07.453317;22/Jul/2026:17:08:07.452629;22/Jul/2026:17:08:08.711555;22/Jul/2026:17:08:08.272810;22/Jul/2026:17:08:08.710986;22/Jul/2026:17:08:07.408026;22/Jul/2026:17:08:07.409335,0.8273;0.1656;0.1755;1.5951;1.2659;1.2811;1.2848;0.0308;0.4695;0.0325;1.3455;1.3456,bytes=206305030-206401708;bytes=245732603-246620475;bytes=249736122-250632730;bytes=101996756-102885289;bytes=214251222-214424171;bytes=209098188-209995177;bytes=203377427-204265382;bytes=332696831-332798845;bytes=265970310-266870599;bytes=328449166-328561210;bytes=163688832-164609188;bytes=174165866-174363373,f9ddc531;333e1ed3;fe4e53fd;80cdfbc3;00f6475d;408506b8;677c812e;03a973c5;58dff891;c2d35651;cc773096;021fd989
2,5,78,success,None,22/Jul/2026:17:08:08.709538,22/Jul/2026:17:08:08.958150,0.2486,13,22/Jul/2026:17:08:07.453939;22/Jul/2026:17:08:07.453317;22/Jul/2026:17:08:07.452629;22/Jul/2026:17:08:08.711555;22/Jul/2026:17:08:08.272810;22/Jul/2026:17:08:08.710986;22/Jul/2026:17:08:07.408026;22/Jul/2026:17:08:07.409335;22/Jul/2026:17:08:08.272526;22/Jul/2026:17:08:08.710321;22/Jul/2026:17:08:08.936299;22/Jul/2026:17:08:06.086142;22/Jul/2026:17:08:08.273081,1.2659;1.2811;1.2848;0.0308;0.4695;0.0325;1.3455;1.3456;0.6702;0.2324;0.0075;2.8588;0.6719,bytes=214251222-214424171;bytes=209098188-209995177;bytes=203377427-204265382;bytes=332696831-332798845;bytes=265970310-266870599;bytes=328449166-328561210;bytes=163688832-164609188;bytes=174165866-174363373;bytes=263235810-264136702;bytes=320270580-320471547;bytes=391592469-392490561;bytes=80537203-80633330;bytes=271068061-271165755,00f6475d;408506b8;677c812e;03a973c5;58dff891;c2d35651;cc773096;021fd989;93afbfb5;bc14bbcc;86228264;3d590467;25f2c0dd
2,5,93,success,None,22/Jul/2026:17:08:08.932946,22/Jul/2026:17:08:09.788665,0.8557,8,22/Jul/2026:17:08:08.272526;22/Jul/2026:17:08:08.710321;22/Jul/2026:17:08:08.936299;22/Jul/2026:17:08:06.086142;22/Jul/2026:17:08:08.273081;22/Jul/2026:17:08:08.273607;22/Jul/2026:17:08:08.935548;22/Jul/2026:17:08:08.936433,0.6702;0.2324;0.0075;2.8588;0.6719;0.6889;0.0343;0.0355,bytes=263235810-264136702;bytes=320270580-320471547;bytes=391592469-392490561;bytes=80537203-80633330;bytes=271068061-271165755;bytes=271261133-271452927;bytes=393391276-393478532;bytes=393564247-393661500,93afbfb5;bc14bbcc;86228264;3d590467;25f2c0dd;efd5ed1b;9a16c81d;644e885f
2,5,99,success,None,22/Jul/2026:17:08:08.958483,22/Jul/2026:17:08:09.808581,0.8501,6,22/Jul/2026:17:08:08.273607;22/Jul/2026:17:08:08.935548;22/Jul/2026:17:08:08.936433;22/Jul/2026:17:08:08.936499;22/Jul/2026:17:08:08.936631;22/Jul/2026:17:08:06.707254,0.6889;0.0343;0.0355;0.8649;0.8648;3.0949,bytes=271261133-271452927;bytes=393391276-393478532;bytes=393564247-393661500;bytes=393661501-393747917;bytes=397470085-397604781;bytes=110057073-110958630,efd5ed1b;9a16c81d;644e885f;5d6d79fb;e201dfcd;6f66e4e0
2,5,112,success,None,22/Jul/2026:17:08:09.788994,22/Jul/2026:17:08:10.303836,0.5148,12,22/Jul/2026:17:08:08.936499;22/Jul/2026:17:08:08.936631;22/Jul/2026:17:08:06.707254;22/Jul/2026:17:08:09.790405;22/Jul/2026:17:08:08.275142;22/Jul/2026:17:08:08.961239;22/Jul/2026:17:08:08.961502;22/Jul/2026:17:08:06.822790;22/Jul/2026:17:08:07.409169;22/Jul/2026:17:08:08.934276;22/Jul/2026:17:08:08.117880;22/Jul/2026:17:08:09.790780,0.8649;0.8648;3.0949;0.0204;1.5421;0.8572;0.8680;3.0072;2.4222;0.8981;1.7270;0.0624,bytes=393661501-393747917;bytes=397470085-397604781;bytes=110057073-110958630;bytes=462818131-462902767;bytes=283630508-283728232;bytes=415878394-416807682;bytes=421916934-422028696;bytes=137758750-137856973;bytes=171966297-172888000;bytes=382819665-383694759;bytes=251149836-252035494;bytes=463097129-463302668,5d6d79fb;e201dfcd;6f66e4e0;0ddf5fd7;8e146f17;03b607ae;a79ad4f0;ef2d2f05;1e1a13ee;0dc3a6d7;8ddecd34;29014c8e
2,5,120,success,None,22/Jul/2026:17:08:09.808942,22/Jul/2026:17:08:10.452252,0.6433,11,22/Jul/2026:17:08:09.790405;22/Jul/2026:17:08:08.275142;22/Jul/2026:17:08:08.961239;22/Jul/2026:17:08:08.961502;22/Jul/2026:17:08:06.822790;22/Jul/2026:17:08:07.409169;22/Jul/2026:17:08:08.934276;22/Jul/2026:17:08:08.117880;22/Jul/2026:17:08:09.790780;22/Jul/2026:17:08:09.789895;22/Jul/2026:17:08:09.811663,0.0204;1.5421;0.8572;0.8680;3.0072;2.4222;0.8981;1.7270;0.0624;0.5235;0.5325,bytes=462818131-462902767;bytes=283630508-283728232;bytes=415878394-416807682;bytes=421916934-422028696;bytes=137758750-137856973;bytes=171966297-172888000;bytes=382819665-383694759;bytes=251149836-252035494;bytes=463097129-463302668;bytes=456740729-457667935;bytes=493692249-494586519,0ddf5fd7;8e146f17;03b607ae;a79ad4f0;ef2d2f05;1e1a13ee;0dc3a6d7;8ddecd34;29014c8e;a08ef04b;59af3249
2,5,134,success,None,22/Jul/2026:17:08:10.452544,22/Jul/2026:17:08:11.137664,0.6851,6,22/Jul/2026:17:08:10.305446;22/Jul/2026:17:08:08.935349;22/Jul/2026:17:08:09.811545;22/Jul/2026:17:08:09.790721;22/Jul/2026:17:08:09.812409;22/Jul/2026:17:08:10.305098,0.1532;1.5234;0.6492;0.6710;0.6597;0.1691,bytes=518457446-519381679;bytes=388560401-389466134;bytes=491929019-492812314;bytes=462902768-463097128;bytes=497803317-498712849;bytes=520293487-520408957,50852822;97dbe36a;fb3369de;016cca96;eb656952;ab79f929
2,5,126,success,None,22/Jul/2026:17:08:10.304157,22/Jul/2026:17:08:11.143985,0.8398,8,22/Jul/2026:17:08:09.789895;22/Jul/2026:17:08:09.811663;22/Jul/2026:17:08:10.305446;22/Jul/2026:17:08:08.935349;22/Jul/2026:17:08:09.811545;22/Jul/2026:17:08:09.790721;22/Jul/2026:17:08:09.812409;22/Jul/2026:17:08:10.305098,0.5235;0.5325;0.1532;1.5234;0.6492;0.6710;0.6597;0.1691,bytes=456740729-457667935;bytes=493692249-494586519;bytes=518457446-519381679;bytes=388560401-389466134;bytes=491929019-492812314;bytes=462902768-463097128;bytes=497803317-498712849;bytes=520293487-520408957,a08ef04b;59af3249;50852822;97dbe36a;fb3369de;016cca96;eb656952;ab79f929
2,5,153,success,None,22/Jul/2026:17:08:11.144293,22/Jul/2026:17:08:11.721573,0.5773,8,22/Jul/2026:17:08:08.960132;22/Jul/2026:17:08:09.790114;22/Jul/2026:17:08:06.707136;22/Jul/2026:17:08:10.453530;22/Jul/2026:17:08:10.454375;22/Jul/2026:17:08:10.306938;22/Jul/2026:17:08:10.454773;22/Jul/2026:17:08:10.453987,2.1868;1.3573;4.4404;0.7044;0.7125;0.8619;0.7280;0.7398,bytes=409696330-409893901;bytes=458733862-458890133;bytes=112848800-112934026;bytes=549086863-549988998;bytes=556996039-557197595;bytes=532649117-532745252;bytes=558093136-558993544;bytes=556740361-556825487,cc25d189;6a72866a;6dad039d;ee15aa4a;25dca975;4a9982d0;94bb8803;0fb10ef8
2,5,140,success,None,22/Jul/2026:17:08:11.137980,22/Jul/2026:17:08:12.190606,1.0526,13,22/Jul/2026:17:08:08.960132;22/Jul/2026:17:08:09.790114;22/Jul/2026:17:08:06.707136;22/Jul/2026:17:08:10.453530;22/Jul/2026:17:08:10.454375;22/Jul/2026:17:08:10.306938;22/Jul/2026:17:08:10.454773;22/Jul/2026:17:08:10.453987;22/Jul/2026:17:08:10.454438;22/Jul/2026:17:08:10.304874;22/Jul/2026:17:08:08.274028;22/Jul/2026:17:08:08.710658;22/Jul/2026:17:08:11.146135,2.1868;1.3573;4.4404;0.7044;0.7125;0.8619;0.7280;0.7398;1.2762;1.4286;3.4597;3.0257;0.5996,bytes=409696330-409893901;bytes=458733862-458890133;bytes=112848800-112934026;bytes=549086863-549988998;bytes=556996039-557197595;bytes=532649117-532745252;bytes=558093136-558993544;bytes=556740361-556825487;bytes=560825434-560916004;bytes=516306814-516493574;bytes=273425415-274345814;bytes=321553735-322428761;bytes=631093221-631998024,cc25d189;6a72866a;6dad039d;ee15aa4a;25dca975;4a9982d0;94bb8803;0fb10ef8;5f0f8833;2803d749;a1d78539;0befd023;6aa4f6f3
2,5,161,success,None,22/Jul/2026:17:08:11.721886,22/Jul/2026:17:08:12.767024,1.0451,13,22/Jul/2026:17:08:10.454438;22/Jul/2026:17:08:10.304874;22/Jul/2026:17:08:08.274028;22/Jul/2026:17:08:08.710658;22/Jul/2026:17:08:11.146135;22/Jul/2026:17:08:08.934061;22/Jul/2026:17:08:11.140004;22/Jul/2026:17:08:11.722389;22/Jul/2026:17:08:10.306794;22/Jul/2026:17:08:11.141313;22/Jul/2026:17:08:11.139087;22/Jul/2026:17:08:11.722653;22/Jul/2026:17:08:11.141404,1.2762;1.4286;3.4597;3.0257;0.5996;3.2641;1.0600;0.4794;1.8956;1.0622;1.0705;0.4964;1.0806,bytes=560825434-560916004;bytes=516306814-516493574;bytes=273425415-274345814;bytes=321553735-322428761;bytes=631093221-631998024;bytes=385509523-385600051;bytes=581719632-581814453;bytes=656251228-657145332;bytes=528844495-528937260;bytes=585970367-586062657;bytes=573644371-573813792;bytes=659347482-659554981;bytes=589628499-589797897,5f0f8833;2803d749;a1d78539;0befd023;6aa4f6f3;b5be82ca;3fb3ec55;bd600cc5;67f9a88f;c1f7ee38;2f86000d;919b6b7f;60a3fd6f
2,5,167,success,None,22/Jul/2026:17:08:12.190918,22/Jul/2026:17:08:12.801446,0.6105,15,22/Jul/2026:17:08:08.934061;22/Jul/2026:17:08:11.140004;22/Jul/2026:17:08:11.722389;22/Jul/2026:17:08:10.306794;22/Jul/2026:17:08:11.141313;22/Jul/2026:17:08:11.139087;22/Jul/2026:17:08:11.722653;22/Jul/2026:17:08:11.141404;22/Jul/2026:17:08:12.192764;22/Jul/2026:17:08:12.768791;22/Jul/2026:17:08:07.453874;22/Jul/2026:17:08:08.934733;22/Jul/2026:17:08:11.145058;22/Jul/2026:17:08:11.146365;22/Jul/2026:17:08:11.724313,3.2641;1.0600;0.4794;1.8956;1.0622;1.0705;0.4964;1.0806;0.5798;0.0079;5.3242;3.8450;1.6446;1.6525;1.0747,bytes=385509523-385600051;bytes=581719632-581814453;bytes=656251228-657145332;bytes=528844495-528937260;bytes=585970367-586062657;bytes=573644371-573813792;bytes=659347482-659554981;bytes=589628499-589797897;bytes=689638075-690544546;bytes=737289354-738184007;bytes=214087073-214251221;bytes=384607392-385509522;bytes=624857988-625779421;bytes=634863718-634955072;bytes=671887942-672069898,b5be82ca;3fb3ec55;bd600cc5;67f9a88f;c1f7ee38;2f86000d;919b6b7f;60a3fd6f;e469c8ca;318ef813;89739af2;ce4cb600;89de90f9;f06d92aa;a810050b
2,5,186,success,None,22/Jul/2026:17:08:12.801754,22/Jul/2026:17:08:13.474426,0.6727,3,22/Jul/2026:17:08:08.117256;22/Jul/2026:17:08:12.193468;22/Jul/2026:17:08:12.192824,4.7008;0.6562;0.6756,bytes=246978779-247076166;bytes=694635758-695527491;bytes=690544547-691438026,71851f46;fb31b002;f954d999
2,5,180,success,None,22/Jul/2026:17:08:12.767352,22/Jul/2026:17:08:13.543194,0.7758,15,22/Jul/2026:17:08:12.192764;22/Jul/2026:17:08:12.768791;22/Jul/2026:17:08:07.453874;22/Jul/2026:17:08:08.934733;22/Jul/2026:17:08:11.145058;22/Jul/2026:17:08:11.146365;22/Jul/2026:17:08:11.724313;22/Jul/2026:17:08:08.117256;22/Jul/2026:17:08:12.193468;22/Jul/2026:17:08:12.192824;22/Jul/2026:17:08:12.768652;22/Jul/2026:17:08:08.711300;22/Jul/2026:17:08:08.961055;22/Jul/2026:17:08:12.769960;22/Jul/2026:17:08:11.724366,0.5798;0.0079;5.3242;3.8450;1.6446;1.6525;1.0747;4.7008;0.6562;0.6756;0.7163;4.7748;4.5308;0.7319;1.7783,bytes=689638075-690544546;bytes=737289354-738184007;bytes=214087073-214251221;bytes=384607392-385509522;bytes=624857988-625779421;bytes=634863718-634955072;bytes=671887942-672069898;bytes=246978779-247076166;bytes=694635758-695527491;bytes=690544547-691438026;bytes=740875408-741009892;bytes=327540732-328449165;bytes=417817753-417916780;bytes=747119317-748037542;bytes=675646303-675754357,e469c8ca;318ef813;89739af2;ce4cb600;89de90f9;f06d92aa;a810050b;71851f46;fb31b002;f954d999;6a687aa4;11684403;29529b37;8beb81cf;2c3210af
2,5,211,success,None,22/Jul/2026:17:08:13.543521,22/Jul/2026:17:08:13.816111,0.2726,4,22/Jul/2026:17:08:07.408813;22/Jul/2026:17:08:13.477374;22/Jul/2026:17:08:13.546157;22/Jul/2026:17:08:12.802324,6.1501;0.0865;0.0339;0.7843,bytes=169796149-169969711;bytes=802287696-802474179;bytes=876555465-876650552;bytes=758605300-759497059,35fa68c7;a7990042;08af4ac8;d3046ed1
2,5,193,success,None,22/Jul/2026:17:08:13.474731,22/Jul/2026:17:08:13.899217,0.4245,16,22/Jul/2026:17:08:12.768652;22/Jul/2026:17:08:08.711300;22/Jul/2026:17:08:08.961055;22/Jul/2026:17:08:12.769960;22/Jul/2026:17:08:11.724366;22/Jul/2026:17:08:07.408813;22/Jul/2026:17:08:13.477374;22/Jul/2026:17:08:13.546157;22/Jul/2026:17:08:12.802324;22/Jul/2026:17:08:12.192051;22/Jul/2026:17:08:09.811358;22/Jul/2026:17:08:13.545227;22/Jul/2026:17:08:11.723701;22/Jul/2026:17:08:12.803420;22/Jul/2026:17:08:13.475899;22/Jul/2026:17:08:13.544020,0.7163;4.7748;4.5308;0.7319;1.7783;6.1501;0.0865;0.0339;0.7843;1.6315;4.0133;0.2803;2.1022;1.0227;0.3619;0.3198,bytes=740875408-741009892;bytes=327540732-328449165;bytes=417817753-417916780;bytes=747119317-748037542;bytes=675646303-675754357;bytes=169796149-169969711;bytes=802287696-802474179;bytes=876555465-876650552;bytes=758605300-759497059;bytes=687609820-687686345;bytes=491831185-491929018;bytes=869584349-870472529;bytes=667553315-667721186;bytes=768882398-769788689;bytes=794177965-794280907;bytes=860341448-861219480,6a687aa4;11684403;29529b37;8beb81cf;2c3210af;35fa68c7;a7990042;08af4ac8;d3046ed1;23c5fa6d;07f34c78;6205d4b3;8e6f8efc;c97b5cb8;9ca1070e;9ea08238
2,5,223,success,None,22/Jul/2026:17:08:13.899556,22/Jul/2026:17:08:14.495552,0.5960,1,22/Jul/2026:17:08:11.146474,2.7935,bytes=638623140-638710759,6054a5ed
2,5,217,success,None,22/Jul/2026:17:08:13.816413,22/Jul/2026:17:08:14.496277,0.6799,8,22/Jul/2026:17:08:12.192051;22/Jul/2026:17:08:09.811358;22/Jul/2026:17:08:13.545227;22/Jul/2026:17:08:11.723701;22/Jul/2026:17:08:12.803420;22/Jul/2026:17:08:13.475899;22/Jul/2026:17:08:13.544020;22/Jul/2026:17:08:11.146474,1.6315;4.0133;0.2803;2.1022;1.0227;0.3619;0.3198;2.7935,bytes=687609820-687686345;bytes=491831185-491929018;bytes=869584349-870472529;bytes=667553315-667721186;bytes=768882398-769788689;bytes=794177965-794280907;bytes=860341448-861219480;bytes=638623140-638710759,23c5fa6d;07f34c78;6205d4b3;8e6f8efc;c97b5cb8;9ca1070e;9ea08238;6054a5ed
2,5,230,success,None,22/Jul/2026:17:08:14.495877,22/Jul/2026:17:08:15.136448,0.6406,9,22/Jul/2026:17:08:13.475355;22/Jul/2026:17:08:13.818863;22/Jul/2026:17:08:13.476576;22/Jul/2026:17:08:12.770075;22/Jul/2026:17:08:11.146310;22/Jul/2026:17:08:13.902239;22/Jul/2026:17:08:13.544440;22/Jul/2026:17:08:13.901197;22/Jul/2026:17:08:13.817982,1.0344;0.6910;1.0367;1.7557;3.3840;0.6374;0.9984;0.6423;0.7382,bytes=789083128-789959866;bytes=900904259-901089236;bytes=795285595-796181225;bytes=749091739-749193868;bytes=633783180-634680301;bytes=926048878-926145715;bytes=864305909-864526184;bytes=921753407-921862905;bytes=893089596-893977926,ad66287a;24afeabf;753e620b;c8196e01;bb8b72df;f498cfe2;5a4d3b6a;6cc701ab;85ead970
2,5,236,success,None,22/Jul/2026:17:08:14.496579,22/Jul/2026:17:08:15.224714,0.7281,10,22/Jul/2026:17:08:13.475355;22/Jul/2026:17:08:13.818863;22/Jul/2026:17:08:13.476576;22/Jul/2026:17:08:12.770075;22/Jul/2026:17:08:11.146310;22/Jul/2026:17:08:13.902239;22/Jul/2026:17:08:13.544440;22/Jul/2026:17:08:13.901197;22/Jul/2026:17:08:13.817982;22/Jul/2026:17:08:08.274878,1.0344;0.6910;1.0367;1.7557;3.3840;0.6374;0.9984;0.6423;0.7382;6.8828,bytes=789083128-789959866;bytes=900904259-901089236;bytes=795285595-796181225;bytes=749091739-749193868;bytes=633783180-634680301;bytes=926048878-926145715;bytes=864305909-864526184;bytes=921753407-921862905;bytes=893089596-893977926;bytes=277624151-278545403,ad66287a;24afeabf;753e620b;c8196e01;bb8b72df;f498cfe2;5a4d3b6a;6cc701ab;85ead970;2638172c
2,5,243,success,None,22/Jul/2026:17:08:15.136752,22/Jul/2026:17:08:15.799325,0.6626,5,22/Jul/2026:17:08:08.274878;22/Jul/2026:17:08:15.138326;22/Jul/2026:17:08:13.817036;22/Jul/2026:17:08:13.900549;22/Jul/2026:17:08:12.802716,6.8828;0.0935;1.4153;1.3339;2.4345,bytes=277624151-278545403;bytes=1003611198-1003818588;bytes=886589732-887495716;bytes=913792537-913976409;bytes=761969080-762851147,2638172c;0e2d23d8;3da7515a;c5ba832b;6d9b6082
2,5,254,success,None,22/Jul/2026:17:08:15.225066,22/Jul/2026:17:08:15.826686,0.6016,9,22/Jul/2026:17:08:15.138326;22/Jul/2026:17:08:13.817036;22/Jul/2026:17:08:13.900549;22/Jul/2026:17:08:12.802716;22/Jul/2026:17:08:15.800604;22/Jul/2026:17:08:14.500715;22/Jul/2026:17:08:11.140142;22/Jul/2026:17:08:14.500771;22/Jul/2026:17:08:15.138111,0.0935;1.4153;1.3339;2.4345;0.0059;1.3097;4.6708;1.3160;0.6796,bytes=1003611198-1003818588;bytes=886589732-887495716;bytes=913792537-913976409;bytes=761969080-762851147;bytes=1080170729-1081053818;bytes=979222679-979321207;bytes=581814454-581920232;bytes=982868602-983027210;bytes=999794362-1000692089,0e2d23d8;3da7515a;c5ba832b;6d9b6082;6213e97e;38e593b8;8df67045;13b6ce75;c34c98ce
2,5,279,success,None,22/Jul/2026:17:08:15.826994,22/Jul/2026:17:08:16.494627,0.6676,7,22/Jul/2026:17:08:13.546224;22/Jul/2026:17:08:14.499807;22/Jul/2026:17:08:08.960327;22/Jul/2026:17:08:14.500338;22/Jul/2026:17:08:11.140906;22/Jul/2026:17:08:13.475487;22/Jul/2026:17:08:15.800855,2.2845;1.3419;6.8845;1.3472;4.7319;2.4016;0.0768,bytes=876650553-876748406;bytes=974934997-975034157;bytes=409897558-410790284;bytes=978943091-979033111;bytes=583873172-584776567;bytes=790276521-790387472;bytes=1086083060-1086259664,46d2237e;1771e01b;c1186de8;374cfdac;013f2db2;d1e77e51;a7584f82
2,5,264,success,None,22/Jul/2026:17:08:15.799659,22/Jul/2026:17:08:16.651540,0.8519,18,22/Jul/2026:17:08:15.800604;22/Jul/2026:17:08:14.500715;22/Jul/2026:17:08:11.140142;22/Jul/2026:17:08:14.500771;22/Jul/2026:17:08:15.138111;22/Jul/2026:17:08:13.546224;22/Jul/2026:17:08:14.499807;22/Jul/2026:17:08:08.960327;22/Jul/2026:17:08:14.500338;22/Jul/2026:17:08:11.140906;22/Jul/2026:17:08:13.475487;22/Jul/2026:17:08:15.800855;22/Jul/2026:17:08:14.498631;22/Jul/2026:17:08:14.498850;22/Jul/2026:17:08:14.500178;22/Jul/2026:17:08:14.499644;22/Jul/2026:17:08:15.801350;22/Jul/2026:17:08:14.499276,0.0059;1.3097;4.6708;1.3160;0.6796;2.2845;1.3419;6.8845;1.3472;4.7319;2.4016;0.0768;2.0022;2.0080;2.0068;2.0079;0.7204;2.0272,bytes=1080170729-1081053818;bytes=979222679-979321207;bytes=581814454-581920232;bytes=982868602-983027210;bytes=999794362-1000692089;bytes=876650553-876748406;bytes=974934997-975034157;bytes=409897558-410790284;bytes=978943091-979033111;bytes=583873172-584776567;bytes=790276521-790387472;bytes=1086083060-1086259664;bytes=950343104-951236065;bytes=954172014-954385482;bytes=974038489-974934996;bytes=969952611-970857297;bytes=1090272692-1090353204;bytes=966886279-967050402,6213e97e;38e593b8;8df67045;13b6ce75;c34c98ce;46d2237e;1771e01b;c1186de8;374cfdac;013f2db2;d1e77e51;a7584f82;dddc1707;a8924eed;1b2f57af;de086e59;5129cff4;6350c5c2
